G01,118,630,0,0,1783951200,1783951200,1783950006,2.65596310245901E+07,1.80683098733425E-03,9.57124605910218E-01,7.55055388916243E-01,1.91771154392618E-01,-2.47792625447752E+00,4.68269505304487E-09,-8.26855870437355E-09,3.04298389535064E-10,3.20281250000000E+02,1.46281250000000E+02,7.55116343498230E-06,3.06591391563416E-06,5.58793544769287E-09,-3.72529029846191E-08,1.36800000000000E+05,4.00000000000000E+00,2.23486684262753E-04,-9.66338120633736E-12,0.00000000000000E+00,-8.84756445884705E-09,1,0
ALM,R04,0,-0.00000000000000E+00,5.37762132065614E-01,4.52883859173426E-02,9.32693481445312E-04,-1.87270292061064E+00,3.74095000000000E+04,-2.65595312500000E+03,1.83105468750000E-04,6
ALM,R05,0,-1.71661376953125E-04,-3.13468374793186E+00,4.55070980218653E-02,4.16755676269531E-04,-2.64256952853075E+00,1.65284375000000E+03,-2.65578125000000E+03,-6.10351562500000E-05,1
ALM,R06,0,1.90734863281250E-05,2.78030722142424E+00,3.68964324273666E-02,3.91006469726562E-04,-3.04686933993786E+00,6.43315625000000E+03,-2.65619531250000E+03,-6.10351562500000E-05,-4
ALM,R07,0,-1.22070312500000E-04,2.36447259354573E+00,4.02400311759611E-02,1.64985656738281E-03,-2.22139592845690E+00,1.21722500000000E+04,-2.65598828125000E+03,6.10351562500000E-05,5
ALM,R08,0,7.62939453125000E-06,1.99604456333657E+00,4.03628694812410E-02,2.18772888183594E-03,-1.92629637438740E+00,1.72294687500000E+04,-2.65576562500000E+03,1.83105468750000E-04,6
ALM,R09,0,-3.39508056640625E-04,-2.46257845467720E+00,1.02794689125696E-02,2.09331512451172E-03,-2.66203190977705E+00,2.02974687500000E+04,-2.65606445312500E+03,6.10351562500000E-04,-2
ALM,R10,0,5.18798828125000E-04,-2.78413318522528E+00,2.26681614084820E-02,1.77669525146484E-03,3.60485485153126E-02,2.50991250000000E+04,-2.65572851562500E+03,6.10351562500000E-04,-7
ALM,R11,0,3.81469726562500E-06,-3.14009162942040E+00,2.74288947521349E-02,6.98089599609375E-04,-2.21056218914246E+00,3.00989375000000E+04,-2.65568359375000E+03,6.71386718750000E-04,0
ALM,R12,0,-7.24792480468750E-05,2.76240578547186E+00,2.33991991277088E-02,1.10530853271484E-03,-1.41068708205934E+00,3.53508437500000E+04,-2.65612695312500E+03,6.10351562500000E-04,-1
ALM,R13,0,7.24792480468750E-05,2.41186720699018E+00,2.25213546533914E-02,2.47001647949219E-04,8.45031666526505E-01,3.99894062500000E+04,-2.65595117187500E+03,4.88281250000000E-04,-2
ALM,R14,0,-3.43322753906250E-05,-1.31573906419042E+00,1.83448522738746E-02,8.49723815917969E-04,-2.17432189302866E+00,4.93750000000000E+03,-2.65612109375000E+03,8.54492187500000E-04,-7
ALM,R15,0,-5.34057617187500E-05,-1.67004368534861E+00,2.21168870628356E-02,9.52720642089844E-04,-1.82179393321269E+00,9.96746875000000E+03,-2.65610546875000E+03,9.15527343750000E-04,0
ALM,R16,0,-5.34057617187500E-05,-2.04564427416362E+00,2.99096293075437E-02,1.02043151855469E-03,-2.50067630565133E+00,1.51493750000000E+04,-2.65604492187500E+03,6.71386718750000E-04,-1
ALM,R17,0,-3.12805175781250E-04,-2.25063743722597E-01,3.53115186836332E-02,1.11675262451172E-03,-2.97908656387316E+00,1.89629375000000E+04,-2.65584179687500E+03,-7.32421875000000E-04,4
ALM,R18,0,-2.70843505859375E-04,-5.42082445143995E-01,4.01231849831339E-02,9.18388366699219E-04,-5.11199097562891E-01,2.35344375000000E+04,-2.65592382812500E+03,-7.32421875000000E-04,-3
ALM,R19,0,-5.72204589843750E-05,-9.08437204444520E-01,2.22007766371731E-02,1.28841400146484E-03,2.95904893983141E+00,2.87013437500000E+04,-2.65576367187500E+03,-6.71386718750000E-04,3
ALM,R20,0,-2.36511230468750E-04,-1.27950476018908E+00,2.85434276683331E-02,9.58442687988281E-04,-7.18861746722910E-01,3.38920000000000E+04,-2.65555078125000E+03,-6.71386718750000E-04,2
ALM,R21,0,3.24249267578125E-04,-1.61408334715305E+00,3.89966678420304E-02,7.92503356933594E-04,3.02242152113093E+00,3.81729375000000E+04,-2.65643750000000E+03,-6.71386718750000E-04,4
ALM,R22,0,-1.33514404296875E-04,9.10834049425591E-01,2.26741535209347E-02,8.37326049804688E-04,-1.50301355073020E+00,3.73562500000000E+03,-2.65585546875000E+03,-8.54492187500000E-04,-3
ALM,R23,0,-0.00000000000000E+00,6.27823582229369E-01,4.22623691287400E-02,3.73840332031250E-04,1.90558763375094E+00,7.62040625000000E+03,-2.65559179687500E+03,-9.15527343750000E-04,3
ALM,R24,0,1.75476074218750E-04,1.47690591677388E-01,2.36808284129846E-02,7.59124755859375E-04,-2.43979644313212E+00,1.37060000000000E+04,-2.65591406250000E+03,-7.32421875000000E-04,2
